account_id,name,risk_score,dpd,total_debt,due_date,loan_type,region,last_payment_date,payment_frequency,partial_payments_count,payment_channel,last_contact_channel,response_time_avg,bot_interaction_score,call_pickup_rate,occupation_type,region_income_level,loan_purpose,stage_last_contacted,touchpoints_count,recommended_next_action,age,monthly_income,last_payment_days_ago,contact_channel,response_behavior,risk_level,dpd_bucket,income_level,ai_risk_score,last_contact_date,recovered
ACCT00090,User_90,1.7365348662267122,0,54308.128964200485,2025-06-30,Home Loan,South,2025-05-13,Weekly,0,ATM,SMS,39,0.01,0.67,Salaried,Low,Consumption,Stage 0,5,Call,48,36660.74844489339,8,LINE,Slow,High,0–7,Mid,0.9857283066018565,2025-06-29,1
ACCT00091,User_91,0.8841550986960807,17,90802.03939200686,2025-07-16,Home Loan,North,2025-05-22,Monthly,2,MobileApp,SMS,6,0.6,0.07,Salaried,Low,Consumption,Stage 1,6,Escalate,61,58354.46807678257,35,LINE,Slow,High,8–30,High,0.8935847944439598,2025-07-10,1
ACCT00092,User_92,1.9572899810657785,1,54208.29722549098,2025-07-08,Home Loan,Northeast,2025-06-18,Irregular,0,BankBranch,SMS,32,0.29,0.48,Unemployed,Medium,Consumption,Stage 1,8,Send SMS,42,39286.156579366965,56,None,Ignored,High,0–7,Mid,0.8658845303380927,2025-06-22,0
ACCT00093,User_93,0.0,17,38910.850094425856,2025-08-05,Credit Card,North,2025-05-27,Weekly,2,BankBranch,Email,3,0.43,0.94,Salaried,Medium,Investment,Stage 1,2,Call,19,34284.085076334515,46,SMS,Ignored,High,8–30,Mid,0.8521608323809654,2025-06-21,0
ACCT00094,User_94,0.034675706804463524,11,40354.84507340826,2025-07-19,Personal Loan,South,2025-05-15,Monthly,2,LINE,Phone,41,0.32,0.73,Salaried,Low,Investment,Stage 2,7,LINE Bot,21,68718.00507614043,69,None,Responsive,High,8–30,High,1.0,2025-06-27,1
ACCT00095,User_95,0.0,26,63831.598558616184,2025-07-01,SME Loan,South,2025-06-06,Monthly,5,MobileApp,Email,42,0.17,0.5,Business Owner,High,Emergency,Stage 2,5,Call,27,12888.143715651451,32,LINE,Ignored,High,8–30,Low,0.5076978061215353,2025-06-20,0
ACCT00096,User_96,0.0,32,48979.808579127406,2025-08-01,Car Loan,North,2025-06-22,Weekly,0,LINE,Email,4,0.28,0.39,Unemployed,Low,Consumption,Stage 0,5,Escalate,61,47079.37232448268,58,LINE,Ignored,Medium,8–30,High,0.6930816134190565,2025-06-29,1
ACCT00097,User_97,1.3222405541291522,13,10394.066147662552,2025-07-01,SME Loan,Central,2025-06-28,Weekly,3,LINE,Email,56,0.94,0.88,Business Owner,High,Emergency,Stage 1,2,Send SMS,28,53885.621590634764,79,None,Slow,High,8–30,High,0.7477830764957561,2025-06-28,1
ACCT00098,User_98,1.0621105443597787,7,11830.426538414687,2025-07-03,SME Loan,Central,2025-07-03,Weekly,0,MobileApp,Email,70,0.22,0.25,Salaried,High,Emergency,Stage 1,1,LINE Bot,49,20613.75592621141,38,SMS,Responsive,Medium,0–7,Mid,0.8175649779428822,2025-07-01,1
ACCT00099,User_99,0.8502269132849217,28,77146.83949295006,2025-08-02,Credit Card,Northeast,2025-06-15,Monthly,1,MobileApp,SMS,27,0.78,0.67,Unemployed,Low,Investment,Stage 2,2,LINE Bot,51,59313.33917839078,59,Voice,Ignored,High,8–30,High,0.634662719239909,2025-07-13,1
ACCT00100,User_100,0.0,7,27498.25693171999,2025-07-08,SME Loan,South,2025-07-05,Irregular,0,ATM,Phone,6,0.36,0.04,Salaried,Medium,Consumption,Stage 0,5,LINE Bot,46,52850.660712983256,55,Voice,Ignored,Low,8–30,High,0.8813614453849724,2025-07-10,1
ACCT00101,User_101,0.0,5,78161.55374052504,2025-06-13,Credit Card,Northeast,2025-06-30,Weekly,0,LINE,LINE,44,0.31,0.94,Business Owner,High,Emergency,Stage 0,8,Escalate,46,38801.87549439411,57,None,Responsive,High,0–7,Mid,0.5505753798284696,2025-07-13,1
ACCT00102,User_102,0.0,18,79559.25330815675,2025-07-21,Personal Loan,Northeast,2025-05-30,Monthly,1,LINE,LINE,62,0.92,0.86,Salaried,Low,Emergency,Stage 2,5,Escalate,40,53841.738150673176,58,Voice,Ignored,Medium,8–30,High,0.7400337009033757,2025-06-24,0
ACCT00103,User_103,0.0,9,10454.816787254194,2025-06-24,Personal Loan,Central,2025-05-23,Monthly,4,MobileApp,Email,57,0.19,0.92,Salaried,Medium,Emergency,Stage 0,2,Send SMS,63,59725.17987952622,2,Voice,Ignored,High,8–30,High,0.6449665028503176,2025-07-04,1
ACCT00104,User_104,0.0,7,45735.24642593921,2025-06-20,SME Loan,Bangkok,2025-06-16,Irregular,2,MobileApp,SMS,10,0.17,0.6,Unemployed,Low,Emergency,Stage 2,8,Call,54,27976.2582231496,62,SMS,Ignored,Low,0–7,Mid,0.9115623547047204,2025-06-28,1
ACCT00105,User_105,0.0,17,11142.599924976306,2025-07-01,Personal Loan,South,2025-06-06,Irregular,1,BankBranch,Phone,23,0.82,0.27,Salaried,Medium,Consumption,Stage 1,5,Send SMS,24,68639.75882924511,16,Voice,Responsive,High,8–30,High,0.6880047171105356,2025-06-16,0
ACCT00106,User_106,0.9781017136290768,29,22991.94621287682,2025-06-24,Car Loan,Bangkok,2025-05-23,Irregular,0,BankBranch,Email,56,0.87,0.52,Business Owner,High,Emergency,Stage 0,6,Escalate,50,30391.276360110984,60,Voice,Ignored,Medium,8–30,Mid,1.0,2025-07-06,1
ACCT00107,User_107,4.04237180242106,10,67840.0655633926,2025-07-08,Credit Card,Central,2025-05-31,Irregular,4,LINE,Email,69,0.69,0.51,Unemployed,High,Investment,Stage 0,8,Escalate,44,9315.849030355004,59,None,Slow,Medium,8–30,Low,0.8594005545044613,2025-07-01,1
ACCT00108,User_108,1.3191556256636778,29,73796.7346284227,2025-08-07,SME Loan,Northeast,2025-05-20,Weekly,4,LINE,Email,3,0.16,0.04,Salaried,High,Consumption,Stage 0,10,Send SMS,45,59468.86179545614,78,Voice,Ignored,High,8–30,High,0.640921584432663,2025-06-21,0
ACCT00109,User_109,1.4351007814455288,21,33606.708506386014,2025-06-18,Personal Loan,South,2025-06-10,Monthly,4,ATM,LINE,45,0.7,0.38,Unemployed,Medium,Emergency,Stage 2,5,Send SMS,37,11589.632706797682,25,None,Slow,Low,8–30,Low,0.6185262268216449,2025-07-07,1
ACCT00110,User_110,0.8311081684676656,0,36346.948184602225,2025-07-18,Car Loan,Northeast,2025-05-12,Weekly,0,LINE,SMS,1,0.7,0.91,Business Owner,Low,Investment,Stage 0,4,Escalate,55,61522.52030230725,74,None,Ignored,High,0–7,High,0.5016216508580165,2025-07-11,1
ACCT00111,User_111,0.0,10,88037.67141475117,2025-07-05,SME Loan,Bangkok,2025-06-15,Monthly,3,LINE,Email,51,0.6,0.41,Salaried,High,Consumption,Stage 1,5,Send SMS,38,63482.012893353334,65,Voice,Ignored,Medium,0–7,High,0.8303870411702351,2025-07-05,1
ACCT00112,User_112,0.4969722491015663,5,52882.488731371894,2025-06-20,Credit Card,Bangkok,2025-05-25,Weekly,5,ATM,LINE,37,1.0,0.82,Business Owner,High,Emergency,Stage 2,4,Escalate,26,61703.73640406975,47,None,Slow,High,8–30,High,1.0,2025-07-09,1
ACCT00113,User_113,0.30046041988205285,27,17985.040856843767,2025-06-23,Credit Card,Bangkok,2025-06-20,Monthly,1,MobileApp,Phone,1,0.29,0.39,Unemployed,Low,Emergency,Stage 1,1,Call,62,52810.65977467923,72,Voice,Ignored,Low,8–30,High,0.6792021123249659,2025-06-16,0
ACCT00114,User_114,5.006484224970572,15,73901.20570496895,2025-07-16,Credit Card,Bangkok,2025-06-22,Monthly,0,ATM,LINE,72,0.35,0.8,Business Owner,Low,Investment,Stage 0,10,LINE Bot,52,30013.71593477203,39,SMS,Responsive,High,8–30,Mid,0.7319152086747682,2025-06-19,0
ACCT00115,User_115,0.0,13,39194.39519840945,2025-08-01,Personal Loan,Central,2025-06-08,Irregular,4,BankBranch,Email,67,0.46,0.88,Freelancer,High,Emergency,Stage 0,9,Send SMS,47,67184.37691124267,44,None,Responsive,Medium,8–30,High,0.7173163957864614,2025-06-24,0
ACCT00116,User_116,0.773094684667225,8,35699.20915097485,2025-06-13,SME Loan,Central,2025-06-11,Monthly,3,BankBranch,LINE,52,0.74,0.52,Unemployed,Medium,Emergency,Stage 0,6,Escalate,50,26473.365705899127,10,None,Ignored,High,8–30,Mid,0.9803871749127577,2025-06-17,0
ACCT00117,User_117,0.9205764605895134,10,52260.38939523229,2025-07-18,Credit Card,North,2025-06-14,Irregular,0,BankBranch,SMS,22,0.87,0.29,Business Owner,High,Consumption,Stage 2,1,LINE Bot,21,64771.68975388513,8,Voice,Responsive,High,8–30,High,0.9634672789230505,2025-06-19,0
ACCT00118,User_118,0.0,16,14026.319393641057,2025-06-20,SME Loan,Central,2025-05-13,Irregular,5,LINE,LINE,59,0.65,0.54,Freelancer,Low,Consumption,Stage 0,1,Send SMS,50,55436.68076944969,40,LINE,Slow,High,8–30,High,0.5782109520012256,2025-07-08,1
ACCT00119,User_119,2.405645629030041,18,73768.13460700917,2025-07-23,Car Loan,Central,2025-06-19,Irregular,1,LINE,Email,31,0.07,0.53,Salaried,Low,Emergency,Stage 2,5,Call,64,21011.381836927958,33,Voice,Responsive,High,8–30,Mid,0.8183514405195271,2025-06-17,0
ACCT00120,User_120,2.0538660653735485,3,65350.49449533883,2025-07-16,SME Loan,Bangkok,2025-06-22,Monthly,2,BankBranch,LINE,48,0.68,0.2,Freelancer,Medium,Consumption,Stage 2,3,Call,39,20910.09184519802,19,Voice,Slow,Low,0–7,Mid,0.7963367402286197,2025-06-27,1
ACCT00121,User_121,2.2120638940860937,28,21586.205823581386,2025-06-29,SME Loan,North,2025-05-21,Monthly,5,ATM,SMS,54,0.72,0.69,Business Owner,Medium,Emergency,Stage 0,7,Escalate,51,78202.72597786353,36,LINE,Responsive,High,8–30,High,0.762388025882007,2025-06-19,0
ACCT00122,User_122,0.0,30,57353.43951223402,2025-07-15,Credit Card,South,2025-06-02,Weekly,5,BankBranch,Email,14,1.0,0.15,Salaried,Low,Emergency,Stage 0,1,Send SMS,44,11270.650038277465,0,None,Ignored,High,8–30,Low,0.5012768911698503,2025-06-17,0
ACCT00123,User_123,3.2655886218721983,11,26537.930808009278,2025-06-21,Credit Card,North,2025-07-01,Monthly,2,BankBranch,SMS,70,0.73,0.17,Business Owner,Medium,Consumption,Stage 1,6,LINE Bot,65,48266.987709282745,10,None,Ignored,Low,8–30,High,0.7648475902897801,2025-07-04,1
ACCT00124,User_124,0.0,0,29817.534829065804,2025-08-06,Personal Loan,South,2025-07-01,Irregular,4,ATM,LINE,41,0.01,0.97,Freelancer,High,Investment,Stage 2,3,Send SMS,43,62980.53215583697,21,None,Slow,Low,0–7,High,0.7386073309339978,2025-07-10,1
ACCT00125,User_125,2.0337141876005407,23,56746.25578154749,2025-07-12,SME Loan,Bangkok,2025-06-26,Irregular,1,LINE,SMS,46,0.02,0.09,Unemployed,High,Consumption,Stage 1,7,Send SMS,33,60343.29715757096,58,None,Slow,Medium,8–30,High,0.7337832891414867,2025-07-07,1
ACCT00126,User_126,4.9009112516199576,4,12947.330743595605,2025-07-08,Credit Card,Central,2025-05-26,Irregular,3,LINE,SMS,50,0.52,0.16,Freelancer,Low,Investment,Stage 0,8,Escalate,32,13530.867263577331,84,SMS,Ignored,High,8–30,Low,0.9463273143542722,2025-07-01,1
ACCT00127,User_127,0.0,4,24812.53060032352,2025-07-15,Credit Card,North,2025-06-15,Monthly,4,LINE,Email,26,0.44,0.3,Salaried,Low,Consumption,Stage 1,4,Call,29,42240.61623782505,7,LINE,Ignored,High,0–7,High,0.9145254149566648,2025-06-19,0
ACCT00128,User_128,0.0,20,94104.45155504344,2025-07-04,SME Loan,Bangkok,2025-05-27,Weekly,0,MobileApp,SMS,8,0.3,0.63,Unemployed,Low,Investment,Stage 2,7,LINE Bot,34,17309.29075035114,8,None,Ignored,Low,8–30,Mid,0.7497145929410123,2025-06-18,0
ACCT00129,User_129,0.7293027301752825,5,94438.09506432328,2025-08-08,Credit Card,South,2025-06-23,Irregular,0,LINE,SMS,59,0.93,0.62,Freelancer,High,Consumption,Stage 1,2,LINE Bot,40,52865.69773500034,72,SMS,Ignored,Low,0–7,High,0.5929919591503757,2025-07-13,1
ACCT00130,User_130,0.0,17,63479.86269903023,2025-06-18,Credit Card,Bangkok,2025-07-04,Monthly,0,ATM,Email,17,0.71,0.29,Unemployed,Low,Emergency,Stage 2,10,LINE Bot,33,30230.316782125985,10,Voice,Ignored,Low,8–30,Mid,0.6119565434941584,2025-06-28,1
ACCT00131,User_131,0.0,0,92880.31719307032,2025-08-03,Home Loan,North,2025-06-08,Irregular,3,ATM,SMS,34,0.96,0.84,Freelancer,Low,Investment,Stage 2,10,Escalate,49,27947.7523712235,37,None,Ignored,Low,0–7,Mid,0.6487201155044516,2025-07-01,1
ACCT00132,User_132,0.5371259496120546,5,51092.83054291307,2025-07-27,SME Loan,South,2025-05-22,Irregular,3,LINE,SMS,24,0.42,0.29,Freelancer,Low,Investment,Stage 0,5,Escalate,62,38517.599177472526,78,Voice,Slow,High,0–7,Mid,0.8668767901928347,2025-07-07,1
ACCT00133,User_133,0.0,21,96049.22123279986,2025-07-23,Car Loan,Bangkok,2025-07-10,Weekly,4,ATM,SMS,28,0.24,0.36,Freelancer,Low,Emergency,Stage 0,8,Escalate,25,18732.018202756826,4,LINE,Responsive,Medium,8–30,Mid,0.7078526823130193,2025-07-10,1
ACCT00134,User_134,1.3771848612703632,16,34617.25930901539,2025-07-06,Personal Loan,Central,2025-05-19,Weekly,5,MobileApp,Phone,72,0.5,0.33,Freelancer,Medium,Consumption,Stage 0,2,LINE Bot,65,51544.029795423085,5,LINE,Responsive,Medium,8–30,High,0.6390717104701844,2025-07-03,1
ACCT00135,User_135,0.0,4,55825.640605522596,2025-07-23,Car Loan,Central,2025-05-16,Weekly,4,MobileApp,LINE,27,0.71,0.08,Salaried,Low,Emergency,Stage 2,4,Call,39,18624.5022752444,60,LINE,Slow,High,0–7,Mid,0.9183555366650704,2025-06-15,0
ACCT00136,User_136,3.1298688100350787,22,81157.26845555502,2025-08-09,Home Loan,North,2025-06-30,Monthly,5,LINE,LINE,55,0.74,0.25,Unemployed,Low,Emergency,Stage 1,10,Escalate,58,53907.74187244616,61,Voice,Responsive,High,8–30,High,0.5010045539833136,2025-07-04,1
ACCT00137,User_137,0.0,1,86349.71925411363,2025-07-05,SME Loan,Central,2025-05-18,Monthly,1,BankBranch,SMS,11,0.68,0.83,Salaried,Medium,Emergency,Stage 1,7,Call,18,71754.31777610497,77,None,Ignored,High,0–7,High,0.6595901509600322,2025-06-28,1
ACCT00138,User_138,0.22587696758864884,10,62757.801993492416,2025-07-05,Credit Card,Central,2025-05-30,Monthly,2,LINE,LINE,19,0.71,0.91,Business Owner,High,Investment,Stage 2,10,Send SMS,27,55425.53294979376,64,None,Responsive,Medium,8–30,High,0.684578823891409,2025-06-22,0
ACCT00139,User_139,2.2870344347393394,18,48141.21323036193,2025-06-11,Car Loan,Central,2025-06-23,Weekly,2,LINE,LINE,46,0.42,0.97,Freelancer,Low,Investment,Stage 2,10,LINE Bot,62,15595.476223753982,10,Voice,Responsive,Medium,8–30,Mid,0.9161529845153241,2025-07-03,1
ACCT00140,User_140,0.0,21,19874.7267197352,2025-07-10,Car Loan,South,2025-05-25,Irregular,3,LINE,LINE,50,0.6,0.29,Unemployed,High,Investment,Stage 1,3,Send SMS,19,79952.08926204703,24,None,Ignored,Low,8–30,High,0.7168192145022271,2025-06-14,0
ACCT00141,User_141,1.1449198692082587,8,28494.201285558385,2025-07-30,Credit Card,South,2025-05-19,Irregular,5,BankBranch,SMS,24,0.39,0.73,Freelancer,Low,Consumption,Stage 1,8,Send SMS,59,53713.01645211702,19,SMS,Slow,Medium,0–7,High,0.848517986494328,2025-06-15,0
ACCT00142,User_142,2.894285508564856,0,24344.999266936273,2025-07-22,Credit Card,Bangkok,2025-06-06,Monthly,1,MobileApp,Phone,63,0.19,0.64,Freelancer,High,Emergency,Stage 1,9,LINE Bot,33,39256.46272936146,54,None,Ignored,High,0–7,Mid,0.8107282779978269,2025-07-06,1
ACCT00143,User_143,0.0,31,50001.45784549936,2025-08-04,Home Loan,Northeast,2025-06-19,Weekly,4,LINE,Phone,58,0.21,0.41,Salaried,Medium,Investment,Stage 1,10,Escalate,49,54074.95835043951,34,LINE,Slow,Low,8–30,High,0.7606776210984841,2025-06-29,1
ACCT00144,User_144,1.0092677170646085,18,71324.05534624415,2025-06-22,Credit Card,South,2025-07-03,Monthly,3,MobileApp,Email,68,0.65,0.48,Business Owner,Low,Emergency,Stage 0,3,Call,21,66119.86169238336,7,None,Responsive,Medium,8–30,High,0.771850797854168,2025-07-04,1
ACCT00145,User_145,1.479765588496847,7,62465.9116136222,2025-07-20,SME Loan,North,2025-06-06,Weekly,0,MobileApp,Email,28,0.17,0.07,Business Owner,Medium,Investment,Stage 2,3,LINE Bot,45,66644.68146586823,36,Voice,Ignored,Low,0–7,High,0.528159246272541,2025-07-05,1
ACCT00146,User_146,1.7836457435546207,10,36206.60941245656,2025-07-19,Personal Loan,Bangkok,2025-06-27,Irregular,1,MobileApp,SMS,25,0.75,0.82,Freelancer,Medium,Investment,Stage 2,8,LINE Bot,41,33523.142914541255,7,SMS,Responsive,Low,8–30,Mid,0.6424695961832919,2025-07-12,1
ACCT00147,User_147,0.0,29,19270.958395896912,2025-08-06,Home Loan,North,2025-05-22,Weekly,0,ATM,LINE,59,0.91,0.59,Business Owner,High,Emergency,Stage 2,5,Escalate,61,74452.3982331104,25,None,Ignored,High,8–30,High,0.6475142844567513,2025-06-25,0
ACCT00148,User_148,0.0,35,6934.287097687362,2025-06-30,Home Loan,Bangkok,2025-05-17,Irregular,1,LINE,Email,43,0.6,0.99,Unemployed,High,Consumption,Stage 1,6,Send SMS,60,24259.216910285733,47,SMS,Ignored,Low,8–30,Mid,0.9357723154036406,2025-06-28,1
ACCT00149,User_149,1.4938831312337952,0,86909.43177374007,2025-07-26,Personal Loan,Central,2025-06-20,Irregular,4,MobileApp,SMS,9,0.4,0.81,Unemployed,Low,Consumption,Stage 1,8,Send SMS,48,36397.14752568434,3,SMS,Responsive,Medium,0–7,Mid,0.7849322272920431,2025-07-12,1
ACCT00150,User_150,0.7839693464663722,26,35532.814331316506,2025-06-20,Home Loan,North,2025-05-19,Irregular,1,LINE,LINE,22,0.15,0.38,Unemployed,High,Emergency,Stage 0,9,Send SMS,54,25412.92428737032,85,SMS,Slow,Medium,8–30,Mid,0.6065115563357414,2025-07-05,1
ACCT00151,User_151,1.1809857006917532,24,74422.12319186148,2025-07-16,Credit Card,North,2025-05-28,Monthly,4,BankBranch,LINE,8,0.49,0.08,Freelancer,High,Consumption,Stage 0,6,Call,23,29323.892700498447,40,LINE,Slow,Low,8–30,Mid,0.7955165085529528,2025-06-16,0
ACCT00152,User_152,1.1828964189939515,14,33488.674179057634,2025-07-04,Credit Card,Central,2025-07-04,Weekly,5,LINE,SMS,31,0.02,0.18,Salaried,Low,Emergency,Stage 1,2,LINE Bot,20,41876.23210677456,53,LINE,Slow,Low,8–30,High,0.8429555071400535,2025-07-06,1
ACCT00153,User_153,0.0,23,41196.22536089982,2025-06-22,Credit Card,Northeast,2025-06-20,Irregular,0,ATM,Email,1,0.34,0.18,Unemployed,High,Investment,Stage 1,5,LINE Bot,21,36501.239579382214,71,Voice,Ignored,Medium,8–30,Mid,0.6703620340405996,2025-07-09,1
ACCT00154,User_154,0.7745073943220071,21,5778.100836517781,2025-07-19,Home Loan,Central,2025-07-08,Weekly,5,ATM,SMS,57,0.43,0.89,Salaried,High,Consumption,Stage 2,4,Send SMS,42,13874.123836569066,18,SMS,Responsive,High,8–30,Low,0.8394159798037697,2025-06-29,1
ACCT00155,User_155,1.5161449465973624,22,92959.26865254492,2025-08-01,Personal Loan,North,2025-06-28,Weekly,5,ATM,Email,19,0.55,0.96,Freelancer,Medium,Consumption,Stage 0,3,Escalate,47,33706.232128866206,0,LINE,Responsive,High,8–30,Mid,0.7526142602602272,2025-06-14,0
ACCT00156,User_156,0.0,1,89991.14310856508,2025-07-15,SME Loan,Central,2025-05-26,Weekly,3,LINE,LINE,39,0.54,1.0,Salaried,Medium,Emergency,Stage 1,4,LINE Bot,56,38020.5959433741,60,Voice,Ignored,Medium,0–7,Mid,0.5397826572593006,2025-07-06,1
ACCT00157,User_157,4.181549022289513,2,75151.4438280783,2025-07-17,Personal Loan,North,2025-06-10,Monthly,2,BankBranch,Email,9,0.5,0.9,Unemployed,High,Consumption,Stage 0,2,Escalate,38,55562.39189758859,14,SMS,Responsive,Low,0–7,High,0.9827470495881407,2025-06-23,1
ACCT00158,User_158,1.427665841823575,14,85928.26229558003,2025-06-11,Home Loan,South,2025-06-24,Irregular,4,LINE,SMS,11,0.53,0.85,Freelancer,High,Consumption,Stage 0,5,Call,51,58694.977733077176,17,None,Ignored,Low,8–30,High,0.8983634711012018,2025-06-21,0
ACCT00159,User_159,0.0,15,76248.37886860318,2025-07-26,Home Loan,Central,2025-06-02,Monthly,3,ATM,LINE,31,0.93,0.68,Unemployed,High,Investment,Stage 0,8,LINE Bot,21,8303.984923568338,50,SMS,Slow,High,8–30,Low,0.786317083686336,2025-07-06,1
ACCT00160,User_160,2.0231072172676594,4,10050.669147053297,2025-06-26,SME Loan,Northeast,2025-07-05,Monthly,0,LINE,Email,40,0.32,0.65,Business Owner,Low,Emergency,Stage 1,9,Call,45,12303.294847534407,22,None,Responsive,Medium,0–7,Low,0.47739642541030636,2025-06-22,0
ACCT00161,User_161,0.0,0,27550.923785141145,2025-06-10,Home Loan,Northeast,2025-06-28,Irregular,1,MobileApp,LINE,68,0.35,0.83,Business Owner,High,Consumption,Stage 1,3,Escalate,64,16653.82200538198,16,LINE,Ignored,Medium,0–7,Mid,0.5554602143498878,2025-07-02,1
ACCT00162,User_162,1.8841692074849041,21,26355.874103942315,2025-07-11,Personal Loan,North,2025-06-24,Monthly,0,MobileApp,Phone,63,0.91,0.78,Business Owner,Low,Investment,Stage 1,4,Escalate,32,26373.0752102159,28,SMS,Responsive,Low,8–30,Mid,0.8385071992490727,2025-06-25,0
ACCT00163,User_163,3.2471911580148083,17,51536.87013872066,2025-07-17,Car Loan,South,2025-07-05,Irregular,2,ATM,Phone,49,0.2,0.63,Business Owner,Low,Emergency,Stage 2,8,LINE Bot,30,68306.39827987409,0,LINE,Responsive,High,8–30,High,0.6581608643479148,2025-06-24,0
ACCT00164,User_164,0.0,16,29805.753442304034,2025-07-03,Home Loan,South,2025-07-02,Weekly,4,BankBranch,Phone,46,0.81,0.63,Business Owner,Medium,Emergency,Stage 2,6,Send SMS,41,26359.304338403614,74,None,Slow,Medium,8–30,Mid,0.8203205056459032,2025-06-27,1
ACCT00165,User_165,2.5967522584886438,10,37542.00870977322,2025-07-20,Personal Loan,Bangkok,2025-07-02,Monthly,3,BankBranch,LINE,45,0.45,0.32,Business Owner,High,Emergency,Stage 0,9,Call,34,20729.290055264835,12,None,Ignored,High,8–30,Mid,0.5758920076589042,2025-07-11,1
ACCT00166,User_166,1.3255618538729967,6,65749.51054990097,2025-06-27,Credit Card,North,2025-06-05,Monthly,3,LINE,Phone,10,0.66,0.36,Freelancer,Low,Consumption,Stage 2,1,Call,35,44586.35759526358,0,Voice,Responsive,Low,8–30,High,0.8794724449885569,2025-06-18,0
ACCT00167,User_167,2.41412031998898,3,62223.53569432607,2025-07-12,SME Loan,South,2025-05-29,Irregular,1,LINE,LINE,32,0.12,0.91,Freelancer,Medium,Investment,Stage 1,3,Escalate,60,69084.80934052491,67,SMS,Ignored,Low,8–30,High,0.5899286076218456,2025-07-04,1
ACCT00168,User_168,3.8035859653078945,10,98741.30429008852,2025-07-18,Car Loan,South,2025-05-28,Irregular,3,ATM,Phone,52,0.14,0.05,Unemployed,High,Investment,Stage 0,9,Call,29,54773.4091693321,71,Voice,Ignored,High,8–30,High,0.8369877197074013,2025-07-08,1
ACCT00169,User_169,0.0,14,63756.22747609867,2025-06-27,Personal Loan,South,2025-05-20,Monthly,5,LINE,Email,67,0.17,0.48,Freelancer,High,Emergency,Stage 0,1,Send SMS,28,52618.83948251995,18,None,Responsive,High,8–30,High,0.7946775833877866,2025-07-12,1
ACCT00170,User_170,0.0,27,84381.69860385457,2025-07-06,SME Loan,North,2025-05-22,Irregular,1,BankBranch,Phone,63,0.82,0.09,Unemployed,Low,Investment,Stage 1,5,Call,51,35711.8635872086,30,Voice,Ignored,High,8–30,Mid,0.547438748903846,2025-06-26,1
ACCT00171,User_171,0.0,0,20881.704739398865,2025-07-08,SME Loan,South,2025-06-29,Monthly,2,ATM,SMS,48,0.93,0.45,Business Owner,High,Consumption,Stage 1,4,LINE Bot,18,56455.02601037595,37,None,Responsive,High,0–7,High,0.9561978955876127,2025-06-23,0
ACCT00172,User_172,0.0,1,22876.052986927323,2025-08-02,SME Loan,North,2025-06-28,Monthly,1,ATM,SMS,5,0.15,0.08,Unemployed,High,Consumption,Stage 1,9,Call,25,11146.499099591418,82,LINE,Slow,Medium,0–7,Low,0.654528289028068,2025-07-13,1
